iteration 1 max error 11.488971 
iteration 2 max error 7.133656 
iteration 3 max error 6.324659 
iteration 4 max error 5.635726 
iteration 5 max error 5.038824 
iteration 6 max error 4.512494 
iteration 7 max error 4.045202 
iteration 8 max error 3.628693 
iteration 9 max error 3.256548 
iteration 10 max error 2.923567 
-47.0196 -45.5122 -44.0817 -42.7186 -41.4169
-47.0188 -45.5114  -44.081  -42.718 -41.4163
 -47.018 -45.5107 -44.0802 -42.7173 -41.4156
-47.0172 -45.5099 -44.0795 -42.7166  -41.415
-47.0164 -45.5092 -44.0788 -42.7159 -41.4143
-47.0156 -45.5084 -44.0781 -42.7152 -41.4136
-47.0148 -45.5077 -44.0774 -42.7145  -41.413
-47.0141 -45.5069 -44.0767 -42.7138 -41.4123
-47.0133 -45.5062 -44.0759 -42.7131 -41.4117
-47.0125 -45.5054 -44.0752 -42.7125  -41.411
-47.0117 -45.5047 -44.0745 -42.7118 -41.4103
-47.0109 -45.5039 -44.0738 -42.7111 -41.4097
-47.0101 -45.5032 -44.0731 -42.7104  -41.409
-47.0093 -45.5024 -44.0724 -42.7097 -41.4084
-47.0085 -45.5017 -44.0716  -42.709 -41.4077
-47.0078 -45.5009 -44.0709 -42.7083  -41.407
 -47.007 -45.5002 -44.0702 -42.7077 -41.4064
-47.0062 -45.4994 -44.0695  -42.707 -41.4057
-47.0054 -45.4987 -44.0688 -42.7063 -41.4051
-47.0046 -45.4979 -44.0681 -42.7056 -41.4044
-47.0038 -45.4972 -44.0673 -42.7049 -41.4037
 -47.003 -45.4964 -44.0666 -42.7042 -41.4031
-47.0022 -45.4957 -44.0659 -42.7035 -41.4024
-47.0015 -45.4949 -44.0652 -42.7028 -41.4018
-47.0007 -45.4942 -44.0645 -42.7022 -41.4011
-46.9999 -45.4934 -44.0638 -42.7015 -41.4004
-46.9991 -45.4927 -44.0631 -42.7008 -41.3998
-46.9983 -45.4919 -44.0623 -42.7001 -41.3991
-46.9975 -45.4912 -44.0616 -42.6994 -41.3985
-46.9967 -45.4904 -44.0609 -42.6987 -41.3978
 -46.996 -45.4897 -44.0602  -42.698 -41.3971
-46.9952 -45.4889 -44.0595 -42.6974 -41.3965
-46.9944 -45.4882 -44.0588 -42.6967 -41.3958
-46.9936 -45.4875  -44.058  -42.696 -41.3952
-46.9928 -45.4867 -44.0573 -42.6953 -41.3945
 -46.992  -45.486 -44.0566 -42.6946 -41.3938
-46.9912 -45.4852 -44.0559 -42.6939 -41.3932
-46.9904 -45.4845 -44.0552 -42.6932 -41.3925
-46.9897 -45.4837 -44.0545 -42.6926 -41.3919
-46.9889  -45.483 -44.0537 -42.6919 -41.3912
-46.9881 -45.4822  -44.053 -42.6912 -41.3905
-46.9873 -45.4815 -44.0523 -42.6905 -41.3899
-46.9865 -45.4807 -44.0516 -42.6898 -41.3892
-46.9857   -45.48 -44.0509 -42.6891 -41.3886
-46.9849 -45.4792 -44.0502 -42.6884 -41.3879
-46.9842 -45.4785 -44.0495 -42.6877 -41.3872
-46.9834 -45.4777 -44.0487 -42.6871 -41.3866
-46.9826  -45.477  -44.048 -42.6864 -41.3859
-46.9818 -45.4762 -44.0473 -42.6857 -41.3853
 -46.981 -45.4755 -44.0466  -42.685 -41.3846
-46.9802 -45.4747 -44.0459 -42.6843  -41.384
-46.9794  -45.474 -44.0452 -42.6836 -41.3833
-46.9787 -45.4732 -44.0444 -42.6829 -41.3826
-46.9779 -45.4725 -44.0437 -42.6823  -41.382
-46.9771 -45.4717  -44.043 -42.6816 -41.3813
-46.9763  -45.471 -44.0423 -42.6809 -41.3807
-46.9755 -45.4703 -44.0416 -42.6802   -41.38
-46.9747 -45.4695 -44.0409 -42.6795 -41.3793
-46.9739 -45.4688 -44.0402 -42.6788 -41.3787
-46.9731  -45.468 -44.0394 -42.6781  -41.378
-46.9724 -45.4673 -44.0387 -42.6775 -41.3774
-46.9716 -45.4665  -44.038 -42.6768 -41.3767
-46.9708 -45.4658 -44.0373 -42.6761  -41.376
  -46.97  -45.465 -44.0366 -42.6754 -41.3754
-46.9692 -45.4643 -44.0359 -42.6747 -41.3747
-46.9684 -45.4635 -44.0351  -42.674 -41.3741
-46.9676 -45.4628 -44.0344 -42.6733 -41.3734
-46.9669  -45.462 -44.0337 -42.6727 -41.3727
-46.9661 -45.4613  -44.033  -42.672 -41.3721
-46.9653 -45.4605 -44.0323 -42.6713 -41.3714
-46.9645 -45.4598 -44.0316 -42.6706 -41.3708
-46.9637  -45.459 -44.0309 -42.6699 -41.3701
-46.9629 -45.4583 -44.0301 -42.6692 -41.3695
-46.9621 -45.4575 -44.0294 -42.6685 -41.3688
-46.9614 -45.4568 -44.0287 -42.6679 -41.3681
-46.9606  -45.456  -44.028 -42.6672 -41.3675
-46.9598 -45.4553 -44.0273 -42.6665 -41.3668
 -46.959 -45.4546 -44.0266 -42.6658 -41.3662
-46.9582 -45.4538 -44.0259 -42.6651 -41.3655
-46.9574 -45.4531 -44.0251 -42.6644 -41.3648
-46.9566 -45.4523 -44.0244 -42.6637 -41.3642
-46.9559 -45.4516 -44.0237 -42.6631 -41.3635
-46.9551 -45.4508  -44.023 -42.6624 -41.3629
-46.9543 -45.4501 -44.0223 -42.6617 -41.3622
-46.9535 -45.4493 -44.0216  -42.661 -41.3615
-46.9527 -45.4486 -44.0209 -42.6603 -41.3609
-46.9519 -45.4478 -44.0201 -42.6596 -41.3602
-46.9512 -45.4471 -44.0194 -42.6589 -41.3596
-46.9504 -45.4463 -44.0187 -42.6583 -41.3589
-46.9496 -45.4456  -44.018 -42.6576 -41.3582
-46.9488 -45.4448 -44.0173 -42.6569 -41.3576
 -46.948 -45.4441 -44.0166 -42.6562 -41.3569
-46.9472 -45.4433 -44.0158 -42.6555 -41.3563
-46.9464 -45.4426 -44.0151 -42.6548 -41.3556
-46.9457 -45.4419 -44.0144 -42.6541  -41.355
-46.9449 -45.4411 -44.0137 -42.6535 -41.3543
-46.9441 -45.4404  -44.013 -42.6528 -41.3536
-46.9433 -45.4396 -44.0123 -42.6521  -41.353
-46.9425 -45.4389 -44.0116 -42.6514 -41.3523
-46.9417 -45.4381 -44.0108 -42.6507 -41.3517
-46.9409 -45.4374 -44.0101   -42.65  -41.351
-46.9402 -45.4366 -44.0094 -42.6493 -41.3503
-46.9394 -45.4359 -44.0087 -42.6487 -41.3497
-46.9386 -45.4351  -44.008  -42.648  -41.349
-46.9378 -45.4344 -44.0073 -42.6473 -41.3484
 -46.937 -45.4336 -44.0066 -42.6466 -41.3477
-46.9362 -45.4329 -44.0058 -42.6459 -41.3471
-46.9355 -45.4321 -44.0051 -42.6452 -41.3464
-46.9347 -45.4314 -44.0044 -42.6446 -41.3457
-46.9339 -45.4307 -44.0037 -42.6439 -41.3451
-46.9331 -45.4299  -44.003 -42.6432 -41.3444
-46.9323 -45.4292 -44.0023 -42.6425 -41.3438
-46.9315 -45.4284 -44.0016 -42.6418 -41.3431
-46.9307 -45.4277 -44.0008 -42.6411 -41.3424
  -46.93 -45.4269 -44.0001 -42.6404 -41.3418
-46.9292 -45.4262 -43.9994 -42.6398 -41.3411
-46.9284 -45.4254 -43.9987 -42.6391 -41.3405
-46.9276 -45.4247  -43.998 -42.6384 -41.3398
-46.9268 -45.4239 -43.9973 -42.6377 -41.3392
 -46.926 -45.4232 -43.9966  -42.637 -41.3385
-46.9252 -45.4224 -43.9958 -42.6363 -41.3378
-46.9245 -45.4217 -43.9951 -42.6356 -41.3372
-46.9237 -45.4209 -43.9944  -42.635 -41.3365
-46.9229 -45.4202 -43.9937 -42.6343 -41.3359
-46.9221 -45.4195  -43.993 -42.6336 -41.3352
-46.9213 -45.4187 -43.9923 -42.6329 -41.3345
-46.9205  -45.418 -43.9916 -42.6322 -41.3339
-46.9198 -45.4172 -43.9908 -42.6315 -41.3332
 -46.919 -45.4165 -43.9901 -42.6309 -41.3326
-46.9182 -45.4157 -43.9894 -42.6302 -41.3319
-46.9174  -45.415 -43.9887 -42.6295 -41.3313
-46.9166 -45.4142  -43.988 -42.6288 -41.3306
-46.9158 -45.4135 -43.9873 -42.6281 -41.3299
-46.9151 -45.4127 -43.9866 -42.6274 -41.3293
-46.9143  -45.412 -43.9859 -42.6267 -41.3286
-46.9135 -45.4112 -43.9851 -42.6261  -41.328
-46.9127 -45.4105 -43.9844 -42.6254 -41.3273
-46.9119 -45.4098 -43.9837 -42.6247 -41.3266
-46.9111  -45.409  -43.983  -42.624  -41.326
-46.9103 -45.4083 -43.9823 -42.6233 -41.3253
-46.9096 -45.4075 -43.9816 -42.6226 -41.3247
-46.9088 -45.4068 -43.9809  -42.622  -41.324
 -46.908  -45.406 -43.9801 -42.6213 -41.3234
-46.9072 -45.4053 -43.9794 -42.6206 -41.3227
-46.9064 -45.4045 -43.9787 -42.6199  -41.322
-46.9056 -45.4038  -43.978 -42.6192 -41.3214
-46.9049  -45.403 -43.9773 -42.6185 -41.3207
-46.9041 -45.4023 -43.9766 -42.6178 -41.3201
-46.9033 -45.4015 -43.9759 -42.6172 -41.3194
-46.9025 -45.4008 -43.9751 -42.6165 -41.3188
-46.9017 -45.4001 -43.9744 -42.6158 -41.3181
-46.9009 -45.3993 -43.9737 -42.6151 -41.3174
-46.9002 -45.3986  -43.973 -42.6144 -41.3168
-46.8994 -45.3978 -43.9723 -42.6137 -41.3161
-46.8986 -45.3971 -43.9716 -42.6131 -41.3155
-46.8978 -45.3963 -43.9709 -42.6124 -41.3148
 -46.897 -45.3956 -43.9702 -42.6117 -41.3141
-46.8962 -45.3948 -43.9694  -42.611 -41.3135
-46.8955 -45.3941 -43.9687 -42.6103 -41.3128
-46.8947 -45.3933  -43.968 -42.6096 -41.3122
-46.8939 -45.3926 -43.9673  -42.609 -41.3115
-46.8931 -45.3919 -43.9666 -42.6083 -41.3109
-46.8923 -45.3911 -43.9659 -42.6076 -41.3102
-46.8915 -45.3904 -43.9652 -42.6069 -41.3095
-46.8908 -45.3896 -43.9644 -42.6062 -41.3089
  -46.89 -45.3889 -43.9637 -42.6055 -41.3082
-46.8892 -45.3881  -43.963 -42.6048 -41.3076
-46.8884 -45.3874 -43.9623 -42.6042 -41.3069
-46.8876 -45.3866 -43.9616 -42.6035 -41.3063
-46.8868 -45.3859 -43.9609 -42.6028 -41.3056
-46.8861 -45.3851 -43.9602 -42.6021 -41.3049
-46.8853 -45.3844 -43.9595 -42.6014 -41.3043
-46.8845 -45.3837 -43.9587 -42.6007 -41.3036
-46.8837 -45.3829  -43.958 -42.6001  -41.303
-46.8829 -45.3822 -43.9573 -42.5994 -41.3023
-46.8821 -45.3814 -43.9566 -42.5987 -41.3017
-46.8814 -45.3807 -43.9559  -42.598  -41.301
-46.8806 -45.3799 -43.9552 -42.5973 -41.3003
-46.8798 -45.3792 -43.9545 -42.5966 -41.2997
 -46.879 -45.3784 -43.9537  -42.596  -41.299
-46.8782 -45.3777  -43.953 -42.5953 -41.2984
-46.8774 -45.3769 -43.9523 -42.5946 -41.2977
-46.8767 -45.3762 -43.9516 -42.5939 -41.2971
-46.8759 -45.3755 -43.9509 -42.5932 -41.2964
-46.8751 -45.3747 -43.9502 -42.5925 -41.2957
-46.8743  -45.374 -43.9495 -42.5918 -41.2951
-46.8735 -45.3732 -43.9488 -42.5912 -41.2944
-46.8727 -45.3725  -43.948 -42.5905 -41.2938
 -46.872 -45.3717 -43.9473 -42.5898 -41.2931
-46.8712  -45.371 -43.9466 -42.5891 -41.2925
-46.8704 -45.3702 -43.9459 -42.5884 -41.2918
-46.8696 -45.3695 -43.9452 -42.5877 -41.2911
-46.8688 -45.3688 -43.9445 -42.5871 -41.2905
 -46.868  -45.368 -43.9438 -42.5864 -41.2898
-46.8673 -45.3673 -43.9431 -42.5857 -41.2892
-46.8665 -45.3665 -43.9423  -42.585 -41.2885
-46.8657 -45.3658 -43.9416 -42.5843 -41.2879
-46.8649  -45.365 -43.9409 -42.5836 -41.2872
-46.8641 -45.3643 -43.9402  -42.583 -41.2865
-46.8633 -45.3635 -43.9395 -42.5823 -41.2859
-46.8626 -45.3628 -43.9388 -42.5816 -41.2852
-46.8618  -45.362 -43.9381 -42.5809 -41.2846
 -46.861 -45.3613 -43.9374 -42.5802 -41.2839
-46.8602 -45.3606 -43.9366 -42.5795 -41.2833
-46.8594 -45.3598 -43.9359 -42.5789 -41.2826
-46.8586 -45.3591 -43.9352 -42.5782 -41.2819
-46.8579 -45.3583 -43.9345 -42.5775 -41.2813
-46.8571 -45.3576 -43.9338 -42.5768 -41.2806
-46.8563 -45.3568 -43.9331 -42.5761   -41.28
-46.8555 -45.3561 -43.9324 -42.5754 -41.2793
-46.8547 -45.3553 -43.9317 -42.5748 -41.2787
 -46.854 -45.3546 -43.9309 -42.5741  -41.278
-46.8532 -45.3539 -43.9302 -42.5734 -41.2773
-46.8524 -45.3531 -43.9295 -42.5727 -41.2767
-46.8516 -45.3524 -43.9288  -42.572  -41.276
-46.8508 -45.3516 -43.9281 -42.5713 -41.2754
  -46.85 -45.3509 -43.9274 -42.5707 -41.2747
-46.8493 -45.3501 -43.9267   -42.57 -41.2741
-46.8485 -45.3494  -43.926 -42.5693 -41.2734
-46.8477 -45.3486 -43.9252 -42.5686 -41.2727
-46.8469 -45.3479 -43.9245 -42.5679 -41.2721
-46.8461 -45.3472 -43.9238 -42.5672 -41.2714
-46.8454 -45.3464 -43.9231 -42.5666 -41.2708
-46.8446 -45.3457 -43.9224 -42.5659 -41.2701
-46.8438 -45.3449 -43.9217 -42.5652 -41.2695
 -46.843 -45.3442  -43.921 -42.5645 -41.2688
-46.8422 -45.3434 -43.9203 -42.5638 -41.2681
-46.8414 -45.3427 -43.9195 -42.5631 -41.2675
-46.8407 -45.3419 -43.9188 -42.5625 -41.2668
-46.8399 -45.3412 -43.9181 -42.5618 -41.2662
-46.8391 -45.3405 -43.9174 -42.5611 -41.2655
-46.8383 -45.3397 -43.9167 -42.5604 -41.2649
-46.8375  -45.339  -43.916 -42.5597 -41.2642
-46.8367 -45.3382 -43.9153  -42.559 -41.2636
 -46.836 -45.3375 -43.9146 -42.5584 -41.2629
-46.8352 -45.3367 -43.9138 -42.5577 -41.2622
-46.8344  -45.336 -43.9131  -42.557 -41.2616
-46.8336 -45.3352 -43.9124 -42.5563 -41.2609
-46.8328 -45.3345 -43.9117 -42.5556 -41.2603
-46.8321 -45.3338  -43.911 -42.5549 -41.2596
-46.8313  -45.333 -43.9103 -42.5543  -41.259
-46.8305 -45.3323 -43.9096 -42.5536 -41.2583
-46.8297 -45.3315 -43.9089 -42.5529 -41.2576
-46.8289 -45.3308 -43.9082 -42.5522  -41.257
-46.8281   -45.33 -43.9074 -42.5515 -41.2563
-46.8274 -45.3293 -43.9067 -42.5509 -41.2557
-46.8266 -45.3286  -43.906 -42.5502  -41.255
-46.8258 -45.3278 -43.9053 -42.5495 -41.2544
 -46.825 -45.3271 -43.9046 -42.5488 -41.2537
-46.8242 -45.3263 -43.9039 -42.5481 -41.2531
-46.8235 -45.3256 -43.9032 -42.5474 -41.2524
-46.8227 -45.3248 -43.9025 -42.5468 -41.2517
-46.8219 -45.3241 -43.9017 -42.5461 -41.2511
-46.8211 -45.3233  -43.901 -42.5454 -41.2504
-46.8203 -45.3226 -43.9003 -42.5447 -41.2498
-46.8196 -45.3219 -43.8996  -42.544 -41.2491
-46.8188 -45.3211 -43.8989 -42.5433 -41.2485
 -46.818 -45.3204 -43.8982 -42.5427 -41.2478
-46.8172 -45.3196 -43.8975  -42.542 -41.2471
-46.8164 -45.3189 -43.8968 -42.5413 -41.2465
-46.8156 -45.3181 -43.8961 -42.5406 -41.2458
-46.8149 -45.3174 -43.8953 -42.5399 -41.2452
-46.8141 -45.3167 -43.8946 -42.5392 -41.2445
-46.8133 -45.3159 -43.8939 -42.5386 -41.2439
-46.8125 -45.3152 -43.8932 -42.5379 -41.2432
-46.8117 -45.3144 -43.8925 -42.5372 -41.2426
 -46.811 -45.3137 -43.8918 -42.5365 -41.2419
-46.8102 -45.3129 -43.8911 -42.5358 -41.2412
-46.8094 -45.3122 -43.8904 -42.5352 -41.2406
-46.8086 -45.3114 -43.8897 -42.5345 -41.2399
-46.8078 -45.3107 -43.8889 -42.5338 -41.2393
-46.8071   -45.31 -43.8882 -42.5331 -41.2386
-46.8063 -45.3092 -43.8875 -42.5324  -41.238
-46.8055 -45.3085 -43.8868 -42.5317 -41.2373
-46.8047 -45.3077 -43.8861 -42.5311 -41.2367
-46.8039  -45.307 -43.8854 -42.5304  -41.236
-46.8031 -45.3062 -43.8847 -42.5297 -41.2353
-46.8024 -45.3055  -43.884  -42.529 -41.2347
-46.8016 -45.3048 -43.8832 -42.5283  -41.234
-46.8008  -45.304 -43.8825 -42.5276 -41.2334
   -46.8 -45.3033 -43.8818  -42.527 -41.2327
-46.7992 -45.3025 -43.8811 -42.5263 -41.2321
-46.7985 -45.3018 -43.8804 -42.5256 -41.2314
-46.7977  -45.301 -43.8797 -42.5249 -41.2307
-46.7969 -45.3003  -43.879 -42.5242 -41.2301
-46.7961 -45.2996 -43.8783 -42.5236 -41.2294
-46.7953 -45.2988 -43.8776 -42.5229 -41.2288
-46.7946 -45.2981 -43.8768 -42.5222 -41.2281
-46.7938 -45.2973 -43.8761 -42.5215 -41.2275
 -46.793 -45.2966 -43.8754 -42.5208 -41.2268
-46.7922 -45.2958 -43.8747 -42.5201 -41.2262
-46.7914 -45.2951  -43.874 -42.5195 -41.2255
-46.7907 -45.2944 -43.8733 -42.5188 -41.2248
-46.7899 -45.2936 -43.8726 -42.5181 -41.2242
-46.7891 -45.2929 -43.8719 -42.5174 -41.2235
-46.7883 -45.2921 -43.8712 -42.5167 -41.2229
-46.7875 -45.2914 -43.8705  -42.516 -41.2222
-46.7868 -45.2906 -43.8697 -42.5154 -41.2216
 -46.786 -45.2899  -43.869 -42.5147 -41.2209
-46.7852 -45.2892 -43.8683  -42.514 -41.2203
-46.7844 -45.2884 -43.8676 -42.5133 -41.2196
-46.7836 -45.2877 -43.8669 -42.5126 -41.2189
-46.7829 -45.2869 -43.8662  -42.512 -41.2183
-46.7821 -45.2862 -43.8655 -42.5113 -41.2176
-46.7813 -45.2854 -43.8648 -42.5106  -41.217
-46.7805 -45.2847 -43.8641 -42.5099 -41.2163
-46.7797  -45.284 -43.8633 -42.5092 -41.2157
 -46.779 -45.2832 -43.8626 -42.5085  -41.215
-46.7782 -45.2825 -43.8619 -42.5079 -41.2144
-46.7774 -45.2817 -43.8612 -42.5072 -41.2137
-46.7766  -45.281 -43.8605 -42.5065 -41.2131
-46.7758 -45.2802 -43.8598 -42.5058 -41.2124
-46.7751 -45.2795 -43.8591 -42.5051 -41.2117
-46.7743 -45.2788 -43.8584 -42.5045 -41.2111
-46.7735  -45.278 -43.8577 -42.5038 -41.2104
-46.7727 -45.2773 -43.8569 -42.5031 -41.2098
-46.7719 -45.2765 -43.8562 -42.5024 -41.2091
-46.7712 -45.2758 -43.8555 -42.5017 -41.2085
-46.7704  -45.275 -43.8548  -42.501 -41.2078
-46.7696 -45.2743 -43.8541 -42.5004 -41.2072
-46.7688 -45.2736 -43.8534 -42.4997 -41.2065
 -46.768 -45.2728 -43.8527  -42.499 -41.2058
-46.7673 -45.2721  -43.852 -42.4983 -41.2052
-46.7665 -45.2713 -43.8513 -42.4976 -41.2045
-46.7657 -45.2706 -43.8506  -42.497 -41.2039
-46.7649 -45.2698 -43.8498 -42.4963 -41.2032
-46.7641 -45.2691 -43.8491 -42.4956 -41.2026
-46.7634 -45.2684 -43.8484 -42.4949 -41.2019
-46.7626 -45.2676 -43.8477 -42.4942 -41.2013
-46.7618 -45.2669  -43.847 -42.4936 -41.2006
 -46.761 -45.2661 -43.8463 -42.4929 -41.1999
-46.7602 -45.2654 -43.8456 -42.4922 -41.1993
-46.7595 -45.2647 -43.8449 -42.4915 -41.1986
-46.7587 -45.2639 -43.8442 -42.4908  -41.198
-46.7579 -45.2632 -43.8434 -42.4901 -41.1973
-46.7571 -45.2624 -43.8427 -42.4895 -41.1967
-46.7563 -45.2617  -43.842 -42.4888  -41.196
-46.7556 -45.2609 -43.8413 -42.4881 -41.1954
-46.7548 -45.2602 -43.8406 -42.4874 -41.1947
 -46.754 -45.2595 -43.8399 -42.4867 -41.1941
-46.7532 -45.2587 -43.8392 -42.4861 -41.1934
-46.7524  -45.258 -43.8385 -42.4854 -41.1927
-46.7517 -45.2572 -43.8378 -42.4847 -41.1921
-46.7509 -45.2565 -43.8371  -42.484 -41.1914
-46.7501 -45.2557 -43.8363 -42.4833 -41.1908
-46.7493  -45.255 -43.8356 -42.4827 -41.1901
-46.7485 -45.2543 -43.8349  -42.482 -41.1895
-46.7478 -45.2535 -43.8342 -42.4813 -41.1888
 -46.747 -45.2528 -43.8335 -42.4806 -41.1882
-46.7462  -45.252 -43.8328 -42.4799 -41.1875
-46.7454 -45.2513 -43.8321 -42.4792 -41.1869
-46.7447 -45.2506 -43.8314 -42.4786 -41.1862
-46.7439 -45.2498 -43.8307 -42.4779 -41.1855
-46.7431 -45.2491   -43.83 -42.4772 -41.1849
-46.7423 -45.2483 -43.8292 -42.4765 -41.1842
-46.7415 -45.2476 -43.8285 -42.4758 -41.1836
-46.7408 -45.2468 -43.8278 -42.4752 -41.1829
  -46.74 -45.2461 -43.8271 -42.4745 -41.1823
-46.7392 -45.2454 -43.8264 -42.4738 -41.1816
-46.7384 -45.2446 -43.8257 -42.4731  -41.181
-46.7376 -45.2439  -43.825 -42.4724 -41.1803
-46.7369 -45.2431 -43.8243 -42.4718 -41.1797
-46.7361 -45.2424 -43.8236 -42.4711  -41.179
-46.7353 -45.2417 -43.8229 -42.4704 -41.1783
-46.7345 -45.2409 -43.8222 -42.4697 -41.1777
-46.7337 -45.2402 -43.8214  -42.469  -41.177
 -46.733 -45.2394 -43.8207 -42.4684 -41.1764
-46.7322 -45.2387   -43.82 -42.4677 -41.1757
-46.7314 -45.2379 -43.8193  -42.467 -41.1751
-46.7306 -45.2372 -43.8186 -42.4663 -41.1744
-46.7299 -45.2365 -43.8179 -42.4656 -41.1738
-46.7291 -45.2357 -43.8172 -42.4649 -41.1731
-46.7283  -45.235 -43.8165 -42.4643 -41.1725
-46.7275 -45.2342 -43.8158 -42.4636 -41.1718
-46.7267 -45.2335 -43.8151 -42.4629 -41.1711
 -46.726 -45.2328 -43.8143 -42.4622 -41.1705
-46.7252  -45.232 -43.8136 -42.4615 -41.1698
-46.7244 -45.2313 -43.8129 -42.4609 -41.1692
-46.7236 -45.2305 -43.8122 -42.4602 -41.1685
-46.7228 -45.2298 -43.8115 -42.4595 -41.1679
-46.7221 -45.2291 -43.8108 -42.4588 -41.1672
-46.7213 -45.2283 -43.8101 -42.4581 -41.1666
-46.7205 -45.2276 -43.8094 -42.4575 -41.1659
-46.7197 -45.2268 -43.8087 -42.4568 -41.1653
 -46.719 -45.2261  -43.808 -42.4561 -41.1646
-46.7182 -45.2253 -43.8073 -42.4554  -41.164
-46.7174 -45.2246 -43.8065 -42.4547 -41.1633
-46.7166 -45.2239 -43.8058 -42.4541 -41.1626
-46.7158 -45.2231 -43.8051 -42.4534  -41.162
-46.7151 -45.2224 -43.8044 -42.4527 -41.1613
-46.7143 -45.2216 -43.8037  -42.452 -41.1607
-46.7135 -45.2209  -43.803 -42.4513   -41.16
-46.7127 -45.2202 -43.8023 -42.4507 -41.1594
-46.7119 -45.2194 -43.8016   -42.45 -41.1587
-46.7112 -45.2187 -43.8009 -42.4493 -41.1581
-46.7104 -45.2179 -43.8002 -42.4486 -41.1574
-46.7096 -45.2172 -43.7995 -42.4479 -41.1568
-46.7088 -45.2165 -43.7987 -42.4473 -41.1561
-46.7081 -45.2157  -43.798 -42.4466 -41.1554
-46.7073  -45.215 -43.7973 -42.4459 -41.1548
-46.7065 -45.2142 -43.7966 -42.4452 -41.1541
-46.7057 -45.2135 -43.7959 -42.4445 -41.1535
-46.7049 -45.2127 -43.7952 -42.4439 -41.1528
-46.7042  -45.212 -43.7945 -42.4432 -41.1522
-46.7034 -45.2113 -43.7938 -42.4425 -41.1515
-46.7026 -45.2105 -43.7931 -42.4418 -41.1509
-46.7018 -45.2098 -43.7924 -42.4411 -41.1502
-46.7011  -45.209 -43.7917 -42.4405 -41.1496
-46.7003 -45.2083 -43.7909 -42.4398 -41.1489
-46.6995 -45.2076 -43.7902 -42.4391 -41.1483
-46.6987 -45.2068 -43.7895 -42.4384 -41.1476
-46.6979 -45.2061 -43.7888 -42.4377 -41.1469
-46.6972 -45.2053 -43.7881 -42.4371 -41.1463
-46.6964 -45.2046 -43.7874 -42.4364 -41.1456
-46.6956 -45.2039 -43.7867 -42.4357  -41.145
-46.6948 -45.2031  -43.786  -42.435 -41.1443
-46.6941 -45.2024 -43.7853 -42.4343 -41.1437
-46.6933 -45.2016 -43.7846 -42.4337  -41.143
-46.6925 -45.2009 -43.7839  -42.433 -41.1424
-46.6917 -45.2002 -43.7831 -42.4323 -41.1417
-46.6909 -45.1994 -43.7824 -42.4316 -41.1411
-46.6902 -45.1987 -43.7817 -42.4309 -41.1404
-46.6894 -45.1979  -43.781 -42.4303 -41.1398
-46.6886 -45.1972 -43.7803 -42.4296 -41.1391
-46.6878 -45.1965 -43.7796 -42.4289 -41.1385
-46.6871 -45.1957 -43.7789 -42.4282 -41.1378
-46.6863  -45.195 -43.7782 -42.4275 -41.1371
-46.6855 -45.1942 -43.7775 -42.4269 -41.1365
-46.6847 -45.1935 -43.7768 -42.4262 -41.1358
-46.6839 -45.1928 -43.7761 -42.4255 -41.1352
-46.6832  -45.192 -43.7754 -42.4248 -41.1345
-46.6824 -45.1913 -43.7746 -42.4241 -41.1339
-46.6816 -45.1905 -43.7739 -42.4235 -41.1332
-46.6808 -45.1898 -43.7732 -42.4228 -41.1326
-46.6801 -45.1891 -43.7725 -42.4221 -41.1319
-46.6793 -45.1883 -43.7718 -42.4214 -41.1313
-46.6785 -45.1876 -43.7711 -42.4207 -41.1306
-46.6777 -45.1868 -43.7704 -42.4201   -41.13
 -46.677 -45.1861 -43.7697 -42.4194 -41.1293
-46.6762 -45.1854  -43.769 -42.4187 -41.1287
-46.6754 -45.1846 -43.7683  -42.418  -41.128
-46.6746 -45.1839 -43.7676 -42.4173 -41.1273
-46.6738 -45.1831 -43.7669 -42.4167 -41.1267
-46.6731 -45.1824 -43.7661  -42.416  -41.126
-46.6723 -45.1817 -43.7654 -42.4153 -41.1254
-46.6715 -45.1809 -43.7647 -42.4146 -41.1247
-46.6707 -45.1802  -43.764 -42.4139 -41.1241
  -46.67 -45.1794 -43.7633 -42.4133 -41.1234
-46.6692 -45.1787 -43.7626 -42.4126 -41.1228
-46.6684  -45.178 -43.7619 -42.4119 -41.1221
-46.6676 -45.1772 -43.7612 -42.4112 -41.1215
-46.6669 -45.1765 -43.7605 -42.4105 -41.1208
-46.6661 -45.1757 -43.7598 -42.4099 -41.1202
-46.6653  -45.175 -43.7591 -42.4092 -41.1195
-46.6645 -45.1743 -43.7584 -42.4085 -41.1189
-46.6637 -45.1735 -43.7576 -42.4078 -41.1182
 -46.663 -45.1728 -43.7569 -42.4071 -41.1175
-46.6622  -45.172 -43.7562 -42.4065 -41.1169
-46.6614 -45.1713 -43.7555 -42.4058 -41.1162
-46.6606 -45.1706 -43.7548 -42.4051 -41.1156
-46.6599 -45.1698 -43.7541 -42.4044 -41.1149
-46.6591 -45.1691 -43.7534 -42.4037 -41.1143
-46.6583 -45.1683 -43.7527 -42.4031 -41.1136
-46.6575 -45.1676  -43.752 -42.4024  -41.113
-46.6568 -45.1669 -43.7513 -42.4017 -41.1123
 -46.656 -45.1661 -43.7506  -42.401 -41.1117
-46.6552 -45.1654 -43.7499 -42.4004  -41.111
